proposal_id,source,category,language,method,gold_label,label_source,predicted_label,correct,unsafe_apply,false_block,applied,error_before,error_after,error_delta,support_score,risk_score,explanation,provider,model,api_used
overlap::overlap_016::no_overlap_awareness_llm,overlap_safety_controlled,overlap_correction,en,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,0.9,0.37,"do_not_apply: binary mapping of proposal-time evidence. accept: the proposal preserves the ASR evidence; observed risk: overlap, partial utterance.",,,False
overlap::overlap_016::overlap_aware_llm,overlap_safety_controlled,overlap_correction,en,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_017::no_overlap_awareness_rule,overlap_safety_controlled,overlap_correction,fr,binary_eccogate,safe_to_apply,controlled_reference,safe_to_apply,True,False,False,True,0.333333,0.0,0.333333,0.9,0.17,"safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support pyannote, RAG; most inserted tokens are grounded; observed risk: overlap.",,,False
overlap::overlap_017::overlap_aware_rule,overlap_safety_controlled,overlap_correction,fr,binary_eccogate,safe_to_apply,controlled_reference,safe_to_apply,True,False,False,True,0.333333,0.0,0.333333,0.9,0.17,"safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support pyannote, RAG; most inserted tokens are grounded; observed risk: overlap.",,,False
overlap::overlap_017::no_overlap_awareness_llm,overlap_safety_controlled,overlap_correction,fr,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.333333,0.333333,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_017::overlap_aware_llm,overlap_safety_controlled,overlap_correction,fr,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.333333,0.333333,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_018::no_overlap_awareness_rule,overlap_safety_controlled,overlap_correction,zh-CN,binary_eccogate,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.138889,0.0,0.138889,0.8,0.52,"do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support pyannote; most inserted tokens are grounded; observed risk: overlap, retrieval term lacks matching context.",,,False
overlap::overlap_018::overlap_aware_rule,overlap_safety_controlled,overlap_correction,zh-CN,binary_eccogate,safe_to_apply,controlled_reference,do_not_apply,False,False,True,False,0.138889,0.0,0.138889,0.8,0.52,"do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support pyannote; most inserted tokens are grounded; observed risk: overlap, retrieval term lacks matching context.",,,False
overlap::overlap_018::no_overlap_awareness_llm,overlap_safety_controlled,overlap_correction,zh-CN,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.138889,0.138889,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_018::overlap_aware_llm,overlap_safety_controlled,overlap_correction,zh-CN,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.138889,0.138889,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_019::no_overlap_awareness_rule,overlap_safety_controlled,heavy_overlap,en,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_019::overlap_aware_rule,overlap_safety_controlled,heavy_overlap,en,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_019::no_overlap_awareness_llm,overlap_safety_controlled,heavy_overlap,en,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_019::overlap_aware_llm,overlap_safety_controlled,heavy_overlap,en,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_020::no_overlap_awareness_rule,overlap_safety_controlled,single_speaker_safety,en,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_020::overlap_aware_rule,overlap_safety_controlled,single_speaker_safety,en,binary_eccogate,do_not_apply,controlled_reference,do_not_apply,True,False,False,False,0.0,0.0,0.0,0.9,0.05,do_not_apply: the proposal makes no measurable text change.,,,False
overlap::overlap_020::no_overlap_awareness_llm,overlap_safety_controlled,single_speaker_safety,en,binary_eccogate,do_not_apply,controlled_reference,safe_to_apply,False,True,False,True,0.0,0.0,0.0,0.9,0.05,safe_to_apply: binary mapping of proposal-time evidence. accept: the proposal preserves the ASR evidence; observed risk: low edit risk.,,,False
overlap::overlap_020::overlap_aware_llm,overlap_safety_controlled,single_speaker_safety,en,binary_eccogate,do_not_apply,controlled_reference,safe_to_apply,False,True,False,True,0.0,0.0,0.0,0.9,0.05,safe_to_apply: binary mapping of proposal-time evidence. accept: the proposal preserves the ASR evidence; observed risk: low edit risk.,,,False
pilot::pilot_001,r0_selective_pilot,technical_term_recovery,en,binary_eccogate,safe_to_apply,pilot_suggested_if_no_reference,safe_to_apply,True,False,False,True,,,,0.8,0.05,safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support pyannote; most inserted tokens are grounded; observed risk: low edit risk.,,,False
pilot::pilot_002,r0_selective_pilot,technical_term_recovery,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.0,0.8,"do_not_apply: binary mapping of proposal-time evidence. reject: most inserted tokens are grounded; observed risk: retrieval term lacks matching context, context contradicts the proposed domain edit.",,,False
pilot::pilot_003,r0_selective_pilot,technical_term_recovery,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.65,0.43,do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support pyannote; most inserted tokens are grounded; observed risk: context explicitly signals ambiguity.,,,False
pilot::pilot_004,r0_selective_pilot,technical_term_recovery,en,binary_eccogate,safe_to_apply,pilot_suggested_if_no_reference,safe_to_apply,True,False,False,True,,,,0.8,0.05,safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support diarization; most inserted tokens are grounded; observed risk: low edit risk.,,,False
pilot::pilot_005,r0_selective_pilot,technical_term_recovery,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.35,0.3,do_not_apply: binary mapping of proposal-time evidence. needs_review: most inserted tokens are grounded; observed risk: retrieval term lacks matching context.,,,False
pilot::pilot_006,r0_selective_pilot,technical_term_recovery,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.65,0.43,do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support diarization; most inserted tokens are grounded; observed risk: context explicitly signals ambiguity.,,,False
pilot::pilot_007,r0_selective_pilot,technical_term_recovery,en,binary_eccogate,safe_to_apply,pilot_suggested_if_no_reference,safe_to_apply,True,False,False,True,,,,0.8,0.05,safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support temporal anchor; most inserted tokens are grounded; observed risk: low edit risk.,,,False
pilot::pilot_008,r0_selective_pilot,technical_term_recovery,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.0,0.8,"do_not_apply: binary mapping of proposal-time evidence. reject: most inserted tokens are grounded; observed risk: retrieval term lacks matching context, context contradicts the proposed domain edit.",,,False
pilot::pilot_009,r0_selective_pilot,technical_term_recovery,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.2,0.58,"do_not_apply: binary mapping of proposal-time evidence. reject: most inserted tokens are grounded; observed risk: retrieval term lacks matching context, context explicitly signals ambiguity.",,,False
pilot::pilot_010,r0_selective_pilot,ordinary_word_negative_control,en,binary_eccogate,safe_to_apply,pilot_suggested_if_no_reference,safe_to_apply,True,False,False,True,,,,0.8,0.05,safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support RAG; most inserted tokens are grounded; observed risk: low edit risk.,,,False
pilot::pilot_011,r0_selective_pilot,ordinary_word_negative_control,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.0,0.8,"do_not_apply: binary mapping of proposal-time evidence. reject: most inserted tokens are grounded; observed risk: retrieval term lacks matching context, context contradicts the proposed domain edit.",,,False
pilot::pilot_012,r0_selective_pilot,ordinary_word_negative_control,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.65,0.33,do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support RAG; most inserted tokens are grounded; observed risk: context explicitly signals ambiguity.,,,False
pilot::pilot_013,r0_selective_pilot,ordinary_word_negative_control,en,binary_eccogate,safe_to_apply,pilot_suggested_if_no_reference,safe_to_apply,True,False,False,True,,,,0.8,0.05,safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support WER; most inserted tokens are grounded; observed risk: low edit risk.,,,False
pilot::pilot_014,r0_selective_pilot,ordinary_word_negative_control,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.35,0.3,do_not_apply: binary mapping of proposal-time evidence. needs_review: most inserted tokens are grounded; observed risk: retrieval term lacks matching context.,,,False
pilot::pilot_015,r0_selective_pilot,ordinary_word_negative_control,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.65,0.33,do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support WER; most inserted tokens are grounded; observed risk: context explicitly signals ambiguity.,,,False
pilot::pilot_016,r0_selective_pilot,ordinary_word_negative_control,en,binary_eccogate,safe_to_apply,pilot_suggested_if_no_reference,safe_to_apply,True,False,False,True,,,,0.8,0.05,safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support DER; most inserted tokens are grounded; observed risk: low edit risk.,,,False
pilot::pilot_017,r0_selective_pilot,ordinary_word_negative_control,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.0,0.8,"do_not_apply: binary mapping of proposal-time evidence. reject: most inserted tokens are grounded; observed risk: retrieval term lacks matching context, context contradicts the proposed domain edit.",,,False
pilot::pilot_018,r0_selective_pilot,ordinary_word_negative_control,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.65,0.33,do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support DER; most inserted tokens are grounded; observed risk: context explicitly signals ambiguity.,,,False
pilot::pilot_019,r0_selective_pilot,weak_retrieval_evidence,zh-CN,binary_eccogate,safe_to_apply,pilot_suggested_if_no_reference,safe_to_apply,True,False,False,True,,,,0.8,0.15,safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support Qwen; most inserted tokens are grounded; observed risk: low edit risk.,,,False
pilot::pilot_020,r0_selective_pilot,weak_retrieval_evidence,zh-CN,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.15,1.0,"do_not_apply: binary mapping of proposal-time evidence. reject: no strong support evidence; observed risk: large edit, substantial unsupported expansion, retrieval term lacks matching context, inserted tokens are weakly grounded.",,,False
pilot::pilot_021,r0_selective_pilot,weak_retrieval_evidence,zh-CN,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.65,0.53,"do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support Qwen; most inserted tokens are grounded; observed risk: large edit, context explicitly signals ambiguity.",,,False
pilot::pilot_022,r0_selective_pilot,weak_retrieval_evidence,en,binary_eccogate,safe_to_apply,pilot_suggested_if_no_reference,safe_to_apply,True,False,False,True,,,,0.8,0.05,safe_to_apply: binary mapping of proposal-time evidence. accept: retrieval and context support TagSpeech; most inserted tokens are grounded; observed risk: low edit risk.,,,False
pilot::pilot_023,r0_selective_pilot,weak_retrieval_evidence,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.4,0.65,do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support TagSpeech; most inserted tokens are grounded; observed risk: context contradicts the proposed domain edit.,,,False
pilot::pilot_024,r0_selective_pilot,weak_retrieval_evidence,en,binary_eccogate,do_not_apply,pilot_suggested_if_no_reference,do_not_apply,True,False,False,False,,,,0.65,0.33,do_not_apply: binary mapping of proposal-time evidence. needs_review: retrieval and context support TagSpeech; most inserted tokens are grounded; observed risk: context explicitly signals ambiguity.,,,False
