example_id,source_experiment,case_id,variant,raw_text,corrected_text,reference_text,expected_label,label_reason,label_ambiguous,safety_pass,needs_review,correction_rejected,unsupported_change_count,forbidden_change_count,invented_content,speaker_attribution_changed,overlap,uncertainty_level,language,notes,template_group,is_augmented,retrieved_candidates,applied_corrections,expected_terms,true_positive_terms,false_positive_terms,missed_terms,api_used,retrieval_candidate_count,applied_correction_count,expected_term_count,true_positive_term_count,false_positive_term_count,missed_term_count,term_precision,term_recall,term_f1,text_error_before,text_error_after,error_delta,num_changed_tokens,changed_token_ratio,edit_distance_ratio,overlap_flag,heavy_overlap_flag,uncertainty_score,needs_review_input_flag,correction_rejected_input_flag,unsupported_change_count,forbidden_change_count,invented_content_flag,speaker_attribution_changed_flag,api_used_flag,llm_variant_flag,rule_variant_flag,negative_control_flag,context_risk_score
overlap_safety__overlap_016__no_overlap_awareness_rule__0061,overlap_safety,overlap_016,no_overlap_awareness_rule,put it on the rack... yes over there,put it on the rack... yes over there,put it on the rack... yes over there,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_016,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.32
overlap_safety__overlap_016__overlap_aware_rule__0062,overlap_safety,overlap_016,overlap_aware_rule,put it on the rack... yes over there,put it on the rack... yes over there,put it on the rack... yes over there,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_016,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42000000000000004
overlap_safety__overlap_016__no_overlap_awareness_llm__0063,overlap_safety,overlap_016,no_overlap_awareness_llm,put it on the rack... yes over there,"Put it on the rack... yes, over there.",put it on the rack... yes over there,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_016,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.32
overlap_safety__overlap_016__overlap_aware_llm__0064,overlap_safety,overlap_016,overlap_aware_llm,put it on the rack... yes over there,put it on the rack... yes over there,put it on the rack... yes over there,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text. Context-rejected term candidates were not supplied to correction.,overlap_safety:overlap_016,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_017__no_overlap_awareness_rule__0065,overlap_safety,overlap_017,no_overlap_awareness_rule,on utilise piano note pendant que l'autre dit rack glossary,on utilise pyannote pendant que l'autre dit RAG glossary,on utilise pyannote pendant que l'autre dit RAG glossary,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,fr,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_017,False,[],"[""replace: piano note -> pyannote"", ""replace: rack -> rag""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,3.0,0.2727272727272727,0.11864406779661017,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42000000000000004
overlap_safety__overlap_017__overlap_aware_rule__0066,overlap_safety,overlap_017,overlap_aware_rule,on utilise piano note pendant que l'autre dit rack glossary,on utilise pyannote pendant que l'autre dit RAG glossary,on utilise pyannote pendant que l'autre dit RAG glossary,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,fr,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_017,False,[],"[""replace: piano note -> pyannote"", ""replace: rack -> rag""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,3.0,0.2727272727272727,0.11864406779661017,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52
overlap_safety__overlap_017__no_overlap_awareness_llm__0067,overlap_safety,overlap_017,no_overlap_awareness_llm,on utilise piano note pendant que l'autre dit rack glossary,on utilise piano note pendant que l'autre dit rack glossary,on utilise pyannote pendant que l'autre dit RAG glossary,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,fr,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_017,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_017__overlap_aware_llm__0068,overlap_safety,overlap_017,overlap_aware_llm,on utilise piano note pendant que l'autre dit rack glossary,on utilise piano note pendant que l'autre dit rack glossary,on utilise pyannote pendant que l'autre dit RAG glossary,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,fr,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_017,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_018__no_overlap_awareness_rule__0069,overlap_safety,overlap_018,no_overlap_awareness_rule,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 pyannote 说话人二说 speaker diarization,说话人一说 pyannote 说话人二说 speaker diarization,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,medium,zh-CN,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_018,False,[],"[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138889,0.0,0.138889,4.0,0.26666666666666666,0.1590909090909091,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42000000000000004
overlap_safety__overlap_018__overlap_aware_rule__0070,overlap_safety,overlap_018,overlap_aware_rule,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 pyannote 说话人二说 speaker diarization,说话人一说 pyannote 说话人二说 speaker diarization,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,zh-CN,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_018,False,[],"[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],[],[],[],False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138889,0.0,0.138889,4.0,0.26666666666666666,0.1590909090909091,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52
overlap_safety__overlap_018__no_overlap_awareness_llm__0071,overlap_safety,overlap_018,no_overlap_awareness_llm,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 pyannote 说话人二说 speaker diarization,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,zh-CN,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_018,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138889,0.138889,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_018__overlap_aware_llm__0072,overlap_safety,overlap_018,overlap_aware_llm,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 pyannote 说话人二说 speaker diarization,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,medium,zh-CN,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.,overlap_safety:overlap_018,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138889,0.138889,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.42000000000000004
overlap_safety__overlap_019__no_overlap_awareness_rule__0073,overlap_safety,overlap_019,no_overlap_awareness_rule,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_019,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.65
overlap_safety__overlap_019__overlap_aware_rule__0074,overlap_safety,overlap_019,overlap_aware_rule,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_019,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75
overlap_safety__overlap_019__no_overlap_awareness_llm__0075,overlap_safety,overlap_019,no_overlap_awareness_llm,speaker a says the result... speaker b says no...,Speaker A says the result... Speaker B says no...,speaker a says the result... speaker b says no...,reject,safety policy failed,False,False,False,False,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_019,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.65
overlap_safety__overlap_019__overlap_aware_llm__0076,overlap_safety,overlap_019,overlap_aware_llm,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,reject,explicitly rejected,False,True,True,True,0.0,0.0,False,False,True,high,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.,overlap_safety:overlap_019,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75
overlap_safety__overlap_020__no_overlap_awareness_rule__0077,overlap_safety,overlap_020,no_overlap_awareness_rule,the meeting starts at nine,the meeting starts at nine,the meeting starts at nine,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_020,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05
overlap_safety__overlap_020__overlap_aware_rule__0078,overlap_safety,overlap_020,overlap_aware_rule,the meeting starts at nine,the meeting starts at nine,the meeting starts at nine,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_020,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05
overlap_safety__overlap_020__no_overlap_awareness_llm__0079,overlap_safety,overlap_020,no_overlap_awareness_llm,the meeting starts at nine,The meeting starts at nine.,the meeting starts at nine,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.,overlap_safety:overlap_020,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05
overlap_safety__overlap_020__overlap_aware_llm__0080,overlap_safety,overlap_020,overlap_aware_llm,the meeting starts at nine,The meeting starts at nine.,the meeting starts at nine,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.,overlap_safety:overlap_020,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05
