example_id,source_experiment,case_id,variant,raw_text,corrected_text,reference_text,expected_label,label_reason,label_ambiguous,safety_pass,needs_review,correction_rejected,unsupported_change_count,forbidden_change_count,invented_content,speaker_attribution_changed,overlap,uncertainty_level,language,notes,template_group,is_augmented,retrieved_candidates,applied_corrections,expected_terms,true_positive_terms,false_positive_terms,missed_terms,api_used,retrieval_candidate_count,applied_correction_count,expected_term_count,true_positive_term_count,false_positive_term_count,missed_term_count,term_precision,term_recall,term_f1,text_error_before,text_error_after,error_delta,num_changed_tokens,changed_token_ratio,edit_distance_ratio,overlap_flag,heavy_overlap_flag,uncertainty_score,needs_review_input_flag,correction_rejected_input_flag,unsupported_change_count.1,forbidden_change_count.1,invented_content_flag,speaker_attribution_changed_flag,api_used_flag,llm_variant_flag,rule_variant_flag,negative_control_flag,context_risk_score,language_en_flag,language_fr_flag,language_zh_flag,language_other_flag,source_term_rescue_flag,source_overlap_safety_flag,source_independent_flag,augmentation_type
aug__011__01,overlap_safety,overlap_011,augmented_safe_preservation,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,overlap_safety:overlap_011,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_preservation
aug__011__02,overlap_safety,overlap_011,augmented_safe_supported_edit,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,overlap_safety:overlap_011,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_supported_edit
aug__011__03,overlap_safety,overlap_011,augmented_unsafe_invented_claim,piano note... no wait... diary station...,piano note... no wait... diary station... This guarantees perfect accuracy.,piano note... no wait... diary station...,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,overlap_safety:overlap_011,True,[],"[""unsafe_invented_claim""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-0.35,4.0,0.4,0.4533333333333333,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2764,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_invented_claim
aug__011__04,overlap_safety,overlap_011,augmented_unsafe_speaker_reassignment,piano note... no wait... diary station...,SPEAKER_99: piano note... no wait... diary station...,piano note... no wait... diary station...,reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,overlap_safety:overlap_011,True,[],"[""unsafe_speaker_reassignment""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.0,0.25,0.22641509433962265,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4021698113207547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_speaker_reassignment
aug__011__05,overlap_safety,overlap_011,augmented_heavy_overlap_review,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,overlap_safety:overlap_011,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,heavy_overlap_review
aug__011__06,overlap_safety,overlap_011,augmented_ambiguous_supported_review,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,overlap_safety:overlap_011,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32999999999999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ambiguous_supported_review
aug__012__01,overlap_safety,overlap_012,augmented_safe_preservation,speaker a piano note speaker b diary station,speaker a piano note speaker b diary station,speaker a piano note speaker b diary station,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,overlap_safety:overlap_012,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_preservation
aug__012__02,overlap_safety,overlap_012,augmented_safe_supported_edit,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,speaker a pyannote speaker b diarization,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,overlap_safety:overlap_012,True,[],"[""safe_supported_edit""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,4.0,0.5,0.1590909090909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17159090909090907,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_supported_edit
aug__012__03,overlap_safety,overlap_012,augmented_unsafe_invented_claim,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization This guarantees perfect accuracy.,speaker a pyannote speaker b diarization,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,overlap_safety:overlap_012,True,[],"[""unsafe_invented_claim""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,-0.09999999999999998,7.0,0.7,0.5405405405405406,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3408648648648649,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_invented_claim
aug__012__04,overlap_safety,overlap_012,augmented_unsafe_speaker_reassignment,speaker a piano note speaker b diary station,SPEAKER_99: speaker a pyannote speaker b diarization,speaker a pyannote speaker b diarization,reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,overlap_safety:overlap_012,True,[],"[""unsafe_speaker_reassignment""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.04999999999999999,6.0,0.75,0.36538461538461536,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5088461538461538,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_speaker_reassignment
aug__012__05,overlap_safety,overlap_012,augmented_heavy_overlap_review,speaker a piano note speaker b diary station,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,overlap_safety:overlap_012,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,heavy_overlap_review
aug__012__06,overlap_safety,overlap_012,augmented_ambiguous_supported_review,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,speaker a pyannote speaker b diarization,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,overlap_safety:overlap_012,True,[],"[""ambiguous_supported_review""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05,0.2,4.0,0.5,0.1590909090909091,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43909090909090903,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ambiguous_supported_review
aug__013__01,overlap_safety,overlap_013,augmented_safe_preservation,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,overlap_safety:overlap_013,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_preservation
aug__013__02,overlap_safety,overlap_013,augmented_safe_supported_edit,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,overlap_safety:overlap_013,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_supported_edit
aug__013__03,overlap_safety,overlap_013,augmented_unsafe_invented_claim,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no This guarantees perfect accuracy.,speaker a says use pyannote speaker b says no,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,overlap_safety:overlap_013,True,[],"[""unsafe_invented_claim""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-0.35,4.0,0.3076923076923077,0.43037974683544306,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25703018500486857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_invented_claim
aug__013__04,overlap_safety,overlap_013,augmented_unsafe_speaker_reassignment,speaker a says use pyannote speaker b says no,SPEAKER_99: speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,overlap_safety:overlap_013,True,[],"[""unsafe_speaker_reassignment""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.0,0.18181818181818182,0.21052631578947367,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3879904306220095,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_speaker_reassignment
aug__013__05,overlap_safety,overlap_013,augmented_heavy_overlap_review,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,overlap_safety:overlap_013,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,heavy_overlap_review
aug__013__06,overlap_safety,overlap_013,augmented_ambiguous_supported_review,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,overlap_safety:overlap_013,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32999999999999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ambiguous_supported_review
aug__014__01,overlap_safety,overlap_014,augmented_safe_preservation,we should compare WER with...,we should compare WER with...,we should compare WER with...,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,overlap_safety:overlap_014,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_preservation
aug__014__02,overlap_safety,overlap_014,augmented_safe_supported_edit,we should compare WER with...,we should compare WER with...,we should compare WER with...,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,overlap_safety:overlap_014,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_supported_edit
aug__014__03,overlap_safety,overlap_014,augmented_unsafe_invented_claim,we should compare WER with...,we should compare WER with... This guarantees perfect accuracy.,we should compare WER with...,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,overlap_safety:overlap_014,True,[],"[""unsafe_invented_claim""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-0.35,4.0,0.4444444444444444,0.5396825396825397,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2947619047619047,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_invented_claim
aug__014__04,overlap_safety,overlap_014,augmented_unsafe_speaker_reassignment,we should compare WER with...,SPEAKER_99: we should compare WER with...,we should compare WER with...,reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,overlap_safety:overlap_014,True,[],"[""unsafe_speaker_reassignment""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.0,0.2857142857142857,0.2926829268292683,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.41655052264808357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_speaker_reassignment
aug__014__05,overlap_safety,overlap_014,augmented_heavy_overlap_review,we should compare WER with...,we should compare WER with...,we should compare WER with...,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,overlap_safety:overlap_014,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,heavy_overlap_review
aug__014__06,overlap_safety,overlap_014,augmented_ambiguous_supported_review,we should compare WER with...,we should compare WER with...,we should compare WER with...,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,overlap_safety:overlap_014,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32999999999999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ambiguous_supported_review
aug__015__01,overlap_safety,overlap_015,augmented_safe_preservation,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,overlap_safety:overlap_015,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_preservation
aug__015__02,overlap_safety,overlap_015,augmented_safe_supported_edit,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,overlap_safety:overlap_015,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_supported_edit
aug__015__03,overlap_safety,overlap_015,augmented_unsafe_invented_claim,the action item is... [cut off],the action item is... [cut off] This guarantees perfect accuracy.,the action item is... [cut off],reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,overlap_safety:overlap_015,True,[],"[""unsafe_invented_claim""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-0.35,4.0,0.4,0.5230769230769231,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2847692307692308,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_invented_claim
aug__015__04,overlap_safety,overlap_015,augmented_unsafe_speaker_reassignment,the action item is... [cut off],SPEAKER_99: the action item is... [cut off],the action item is... [cut off],reject,explicitly rejected; speaker attribution changed; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,False,True,True,medium,en,Augmented forbidden speaker reassignment.,overlap_safety:overlap_015,True,[],"[""unsafe_speaker_reassignment""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.0,0.25,0.27906976744186046,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4084883720930232,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_speaker_reassignment
aug__015__05,overlap_safety,overlap_015,augmented_heavy_overlap_review,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,high,en,Augmented heavy-overlap conservative review.,overlap_safety:overlap_015,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,heavy_overlap_review
aug__015__06,overlap_safety,overlap_015,augmented_ambiguous_supported_review,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,True,medium,en,Augmented mild-overlap correction requiring review.,overlap_safety:overlap_015,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32999999999999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,ambiguous_supported_review
aug__016__01,overlap_safety,overlap_016,augmented_safe_preservation,put it on the rack... yes over there,put it on the rack... yes over there,put it on the rack... yes over there,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented safe preservation / negative control.,overlap_safety:overlap_016,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_preservation
aug__016__02,overlap_safety,overlap_016,augmented_safe_supported_edit,put it on the rack... yes over there,put it on the rack... yes over there,put it on the rack... yes over there,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Augmented evidence-supported correction.,overlap_safety:overlap_016,True,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,safe_supported_edit
aug__016__03,overlap_safety,overlap_016,augmented_unsafe_invented_claim,put it on the rack... yes over there,put it on the rack... yes over there This guarantees perfect accuracy.,put it on the rack... yes over there,reject,explicitly rejected; invented content; forbidden change; unsupported change; safety policy failed,False,False,True,True,1.0,1.0,True,False,False,medium,en,Augmented unsupported fluent completion.,overlap_safety:overlap_016,True,[],"[""unsafe_invented_claim""]",[],[],[],[],False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,-0.35,4.0,0.3333333333333333,0.4857142857142857,0.0,0.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2682857142857143,1.0,0.0,0.0,0.0,0.0,1.0,0.0,unsafe_invented_claim
